menu_start_character_4|{s12}^^But soon everything changed and you decided to strike out on your own as an adventurer. What made you take this decision was...
mno_revenge|Personal revenge.
mno_death|The loss of a loved one.
mno_wanderlust|Wanderlust.
mno_disown|Being forced out of your home.
mno_greed|Lust for money and power.
menu_choose_skill|{s13}
mno_begin_adventuring|Become an adventurer and ride to your destiny.
menu_past_life_explanation|{s3}
mno_view_next|{s5}
menu_morale_report|{s1}
menu_courtship_relations|{s1}
menu_lord_relations|{s1}
menu_companion_report|{s7}{s1}
menu_character_report|{s9}
menu_party_size_report|{s1}
menu_faction_relations_report|{s1}
menu_hungry_report|{s1}^^^{s4}^^{s6}^^{s8}
menu_docum_report|What document do you want to review?
mno_camp_doc1|Initiation to French Masonry
mno_camp_doc2|The Secret French Masonic Lodges
menu_savoir_maconique|{s1}^^{s4}^{s6},
menu_loges_s|{s1}^^{s4}^{s6},
menu_camp|You set up camp. What do you want to do?
mno_camp_test_kham|Kham Test Menu
mno_formation_mod_option|1429: HYW Mod Options.
mno_camp_action|Take an action.
mno_camp_wait_here|Wait here for some time.
mno_camp_action_walk|Walk around the camp site.
mno_craft_campement|Craft an item.
mno_plancr_campement|Check your crafting guides
mno_camp_cheat|CHEAT MENU!
menu_camp_khamtest|Kham Test
mno_test_freelancer_looters|Test Looters Mission
mno_set_freelancer_rank|Set Freelancer Rank
mno_add_freelancer_rank|Add Freelancer Rank
menu_camp_cheat|Select a cheat:
mno_camp_cheat_find_item|Find an item...
mno_camp_cheat_find_item_2|Change weather..
mno_camp_action_4|Back to camp menu.
menu_camp_action|Choose an action:
mno_camp_recruit_prisoners|Recruit some of your prisoners to your party.
mno_action_read_book|Select a book to read.
mno_action_rename_kingdom|Rename your kingdom.
mno_action_retire|Retire from adventuring.
menu_camp_recruit_prisoners|You offer your prisoners freedom if they agree to join you as soldiers. {s18}
mno_camp_recruit_prisoners_accept|Take them.
mno_camp_recruit_prisoners_reject|Reject them.
menu_camp_no_prisoners|You have no prisoners to recruit from.
menu_camp_action_read_book|Choose a book to read:
mno_action_read_book_1|{s1}.
mno_action_read_book_2|{s1}.
mno_action_read_book_3|{s1}.
mno_action_read_book_4|{s1}.
mno_action_read_book_5|{s1}.
mno_action_read_book_6|{s1}.
mno_action_read_book_7|{s1}.
menu_camp_action_read_book_start|{s1}
menu_retirement_verify|You are at day {reg0}. Your current luck is {reg1}. Are you sure you want to retire?
mno_retire_yes|Yes.
mno_retire_no|No.
menu_end_game|The decision is made, and you resolve to give up your adventurer's life and settle down. You sell off your weapons and armour, gather up all your money, and ride off into the sunset....
mno_end_game_bye|Farewell.
menu_cattle_herd|You encounter a herd of cattle.
mno_cattle_drive_away|Drive the cattle onward.
mno_cattle_stop|Bring the herd to a stop.
mno_cattle_kill|Slaughter some of the animals.
mno_leave|Leave.
menu_cattle_herd_kill|How many animals do you want to slaughter?
mno_cattle_kill_1|One.
mno_cattle_kill_2|Two.
mno_cattle_kill_3|Three.
mno_cattle_kill_4|Four.
mno_cattle_kill_5|Five.
menu_arena_duel_fight|You and your opponent prepare to duel.
menu_simple_encounter|{s2} You have {reg10} troops fit for battle against their {reg11}.
mno_encounter_attack|Charge the enemy.
mno_encounter_hold|Start battle holding position.
mno_encounter_order_attack|Order your troops to attack without you.
mno_encounter_leave|Leave.
mno_encounter_retreat|Pull back, leaving some soldiers behind to cover your retreat.
mno_encounter_surrender|Surrender.
menu_encounter_retreat_confirm|As the party member with the highest tactics skill, ({reg2}), {reg3?you devise:{s3} devises} a plan that will allow you and your men to escape with your lives, but you'll have to leave {reg4} soldiers behind to stop the enemy from giving chase.
mno_leave_behind|Go on. The sacrifice of these men will save the rest.
mno_dont_leave_behind|No. We leave no one behind.
menu_encounter_retreat|You tell {reg4} of your troops to hold the enemy while you retreat with the rest of your party.
menu_order_attack_begin|Your troops prepare to attack the enemy.
mno_order_attack_begin|Order the attack to begin.
mno_call_back|Call them back.
menu_order_attack_2|{s4}^^Your casualties: {s8}^^Enemy casualties: {s9}
mno_order_attack_continue|Order your soldiers to continue the attack.
mno_order_retreat|Call your soldiers back.
menu_battle_debrief|{s11}^^Your Casualties:{s8}{s10}^^Enemy Casualties:{s9}
menu_total_victory|You shouldn't be reading this... {s9}
menu_enemy_slipped_away|{s17}
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|You come across a battle between {s2} and {s1}. You decide to...
mno_pre_join_help_attackers|Move in to help the {s2}.
mno_pre_join_help_defenders|Rush to the aid of the {s1}.
mno_pre_join_leave|Don't get involved.
menu_join_battle|You are helping the {s2} against the {s1}. You have {reg10} troops fit for battle against the enemy's {reg11}.
mno_join_attack|Charge the enemy.
mno_join_hold|Start battle holding position.
mno_join_order_attack|Order your troops to attack with your allies while you stay back.
mno_join_wounded|You are too wounded to fight.
mno_join_leave|Leave.
menu_join_order_attack|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
menu_zendar|You enter the town of Zendar.
mno_zendar_enter| 
mno_zendar_enter_door|Door to the town center.
mno_zendar_tavern| 
mno_zendar_tavern_door|Door to the tavern.
mno_zendar_merchant| 
mno_zendar_merchant_door|Door to the merchant.
mno_zendar_arena| 
mno_zendar_arena_door|Door to the arena.
mno_town_1_leave| 
menu_salt_mine|You enter the salt mine.
mno_enter|Enter.
menu_four_ways_inn|You arrive at the Four Ways Inn.
menu_test_scene|You enter the test scene.
menu_dhorak_keep|You enter the Dhorak Keep
menu_join_siege_outside|{s1} has come under siege by {s2}.
mno_approach_besiegers|Approach the siege camp.
mno_pass_through_siege|Pass through the siege lines and enter {s1}.
menu_cut_siege_without_fight|The besiegers let you approach the gates without challenge.
menu_besiegers_camp_with_allies|{s1} remains under siege. The banners of {s2} fly above the camp of the besiegers, where you and your men are welcomed.
mno_talk_to_siege_commander| Request a meeting with the commander.
mno_join_siege_with_allies|Join the next assault.
mno_join_siege_stay_back|Order your soldiers to join the next assault without you.
menu_castle_outside|You are outside {s2}.{s11} {s3} {s4}
mno_approach_gates|Approach the gates and hail the guard.
mno_town_sneak|Disguise yourself and try to sneak into the {s7}
mno_castle_start_siege|Besiege the {reg6?town:castle}.
mno_castle_leave|Leave.
menu_castle_guard|You approach the gate. The men on the walls watch you closely.
mno_request_shelter|Request entry to the castle.
mno_request_meeting_commander|Request a meeting with someone.
mno_guard_leave|Leave.
menu_castle_entry_granted|After a brief wait, the guards open the gates for you and allow your party inside.
menu_castle_entry_denied|The lord of this castle has forbidden you from coming inside these walls, and the guard sergeant informs you that his men will fire if you attempt to come any closer.
menu_castle_meeting|With whom do you want to meet?
mno_guard_meet_s5|{s5}.
mno_forget_it|Forget it.
menu_castle_meeting_selected|Your request for a meeting is relayed inside, and finally {s6} appears in the courtyard to speak with you.
menu_castle_besiege|You are laying siege to {s1}. {s2} {s3}
mno_siege_request_meeting|Call for a meeting with the castle commander.
mno_wait_24_hours|Wait until tomorrow.
mno_castle_lead_attack|Lead your soldiers in an assault.
mno_attack_stay_back|Order your soldiers to attack while you stay back...
mno_build_ladders|Prepare ladders to attack the walls.
mno_build_siege_tower|Build a siege tower.
mno_lift_siege|Abandon the siege.
menu_siege_attack_meets_sally|The defenders sally out to meet your assault.
menu_castle_besiege_inner_battle|{s1}
menu_construct_ladders|As the party member with the highest Engineer skill ({reg2}), {reg3?you estimate:{s3} estimates} that it will take {reg4} hours to build enough scaling ladders for the assault.
mno_build_ladders_cont|Do it.
menu_construct_siege_tower|As the party member with the highest Engineer skill ({reg2}), {reg3?you estimate:{s3} estimates} that building a siege tower will take {reg4} hours.
mno_build_siege_tower_cont|Start building.
menu_castle_attack_walls_simulate|{s4}^^Your casualties:{s8}^^Enemy casualties were: {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
menu_castle_taken_by_friends|Nothing to see here.
menu_castle_taken|{s3} has fallen to your troops, and you now have full control of the {reg2?town:castle}.{reg1? You may station troops here to defend it against enemies who may try to recapture it. Also, you should select now whether you will hold the {reg2?town:castle} yourself or give it to a faithful vassal...:}
menu_castle_taken_2|{s3} has fallen to your troops, and you now have full control of the castle. It is time to send word to {s9} about your victory. {s5}
mno_castle_taken_claim|Request that {s3} be awarded to you.
mno_castle_taken_claim_2|Request that {s3} be awarded to your {wife/husband}.
mno_castle_taken_no_claim|Ask no rewards.
menu_requested_castle_granted_to_player|You receive a message from your liege, {s3}.^^ {reg4?She:He} has decided to grant {s2}{reg3? and the nearby village of {s4}:} to you, with all due incomes and titles, to hold in {reg4?her:his} name for as long as you maintain your oath of homage..
menu_requested_castle_granted_to_player_husband|You receive a message from your liege, {s3}.^^ {reg4?She:He} has decided to grant {s2}{reg3? and the nearby village of {s4}:} to your husband, {s7}.
menu_requested_castle_granted_to_another|You receive a message from your monarch, {s3}.^^ 'I was most pleased to hear of your valiant efforts in the capture of {s2}. Your victory has gladdened all our hearts. You also requested me to give you ownership of the castle, but that is a favour which I fear I cannot grant, as you already hold significant estates in my realm. Instead I have sent you {reg6} crowns to cover the expenses of your campaign, but {s2} I give to {s5}.' 
mno_accept_decision|Accept the decision.
mno_leave_faction|You have been wronged! Renounce your oath to your liege! 
menu_requested_castle_granted_to_another_female|You receive a message from your monarch, {s3}.^^ 'I was most pleased to hear of your valiant efforts in the capture of {s2}. Your victory has gladdened all our hearts. You also requested me to give ownership of the castle to your husband, but that is a favour which I fear I cannot grant, as he already holds significant estates in my realm. Instead I have sent you {reg6} crowns to cover the expenses of your campaign, but {s2} I give to {s5}.' 
menu_leave_faction|Renouncing your oath is a grave act. Your lord may condemn you and confiscate your lands and holdings. However, if you return them of your own free will, he may let the betrayal go without a fight.
mno_leave_faction_give_back|Renounce your oath and give up your holdings.
mno_leave_faction_hold|Renounce your oath and rule your lands, including {s2}, in your own name.
mno_leave_faction_cancel|Remain loyal and accept the decision.
menu_give_center_to_player|Your lord offers to extend your fiefs! {s1} sends word that he is willing to grant {s2} to you in payment for your loyal service, adding it to your holdings. What is your answer?
mno_give_center_to_player_accept|Accept the offer.
mno_give_center_to_player_reject|Reject. You have no interest in holding {s2}.
menu_give_center_to_player_2|With a brief ceremony, you are officially confirmed as the new lord of {s2}{reg3? and its bound village {s4}:}. {reg3?They:It} will make a fine part of your fiefdom. You can now claim the rents and revenues from your personal estates there, draft soldiers from the populace, and manage the lands as you see fit. However, you are also expected to defend your fief and your people from harm, as well as maintaining the rule of law and order.
menu_oath_fulfilled|You had a contract with {s1} to serve him for a certain duration. Your contract has now expired. What will you do?
mno_renew_oath|Renew your contract with {s1} for another month.
mno_dont_renew_oath|Become free of your bond.
menu_siege_started_defender|{s1} is launching an assault against the walls of {s2}. You have {reg10} troops fit for battle against the enemy's {reg11}. You decide to...
mno_siege_defender_join_battle|Join the battle.
mno_siege_defender_troops_join_battle|Order your men to join the battle without you.
menu_siege_join_defense|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
menu_enter_your_own_castle|{s10}
menu_village|{s10} {s12}^{s11}^{s6}{s7}
mno_village_manage|Manage this village.
mno_recruit_volunteers|Recruit Volunteers.
mno_village_elder_talk|Talk with the village elder.
mno_village_elder_talk_door|Door to the village center.
mno_village_center|Go to the village center.
mno_village_center_door|Door to the village center.
mno_village_buy_food|Buy supplies from the peasants.
mno_village_attack_bandits|Attack the bandits.
mno_village_wait|Wait here for some time.
mno_collect_taxes_qst|{reg5?Continue collecting taxes:Collect taxes} due to {s1}.
mno_train_peasants_against_bandits_qst|Train the peasants.
mno_village_hostile_action|Take a hostile action.
mno_village_leave|Leave...
menu_village_hostile_action|What action do you have in mind?
mno_village_take_food|Force the peasants to give you supplies.
mno_village_steal_cattle|Steal cattle.
mno_village_loot|Loot and burn this village.
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|I don't have enough money...
mno_recruit_them|Recruit them ({reg6} crowns).
menu_village_hunt_down_fugitive_defeated|A heavy blow from the fugitive sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|In a battle worthy of song, you and your men drive the bandits out of the village, making it safe once more. The villagers have little left in the way of wealth after their ordeal, but they offer you all they can find.
mno_village_bandits_defeated_accept|Take it as your just due.
mno_village_bandits_defeated_cont|Refuse, stating that they need these items more than you do.
menu_center_manage|{s19}^{reg6?^^You are currently building {s7}. The building will be completed after {reg8} day{reg9?s:}.:}
mno_center_build_manor|Build a manor.
mno_center_build_fish_pond|Build a mill.
mno_center_build_watch_tower|Build a watch tower.
mno_center_build_school|Build a school.
mno_center_build_messenger_post|Build a messenger post.
mno_center_build_prisoner_tower|Build a prisoner tower.
menu_center_improve|{s19} As the party member with the highest engineer skill ({reg2}), {reg3?you reckon:{s3} reckons} that building the {s4} will cost you {reg5} crowns and will take {reg6} days.
mno_improve_cont|Go on.
mno_improve_not_enough_gold|I don't have enough money for that.
menu_town_bandits_failed|{s4} {s5}
menu_town_bandits_succeeded|The bandits fall before you as wheat to a scythe! Soon you stand alone in the streets while most of your attackers lie unconscious, dead or dying. Searching the bodies, you find a purse which must have belonged to a previous victim of these brutes. Or perhaps, it was given to them by someone who wanted to arrange a suitable ending to your life.
menu_village_steal_cattle_confirm|As the party member with the highest looting skill ({reg2}), {reg3?you reckon:{s1} reckons} that you can steal as many as {reg4} heads of village's cattle.
mno_village_steal_cattle_confirm|Go on.
menu_village_steal_cattle|{s1}
menu_village_take_food_confirm|It will be difficult to force and threaten the peasants into giving their precious supplies. You think you will need at least one hour.
mno_village_take_food_confirm|Go ahead.
menu_village_take_food|The villagers grudgingly bring out what they have for you.
mno_take_supplies|Take the supplies.
mno_let_them_keep_it|Let them keep it.
menu_village_start_attack|Some of the angry villagers grab their tools and prepare to resist you. It looks like you'll have a fight on your hands if you continue.
mno_village_raid_attack|Charge them.
mno_village_raid_leave|Leave this village alone.
menu_village_loot_no_resist|The villagers here are few and frightened, and they quickly scatter and run before you. The village is at your mercy.
menu_village_loot_complete|On your orders your troops sack the village, pillaging everything of any value, and then put the buildings to the torch. From the coins and valuables that are found, you get your share of {reg1} crowns.
menu_village_loot_defeat|Fighting with courage and determination, the villagers manage to hold together and drive off your forces.
menu_village_loot_continue|Do you wish to continue looting this village?
mno_disembark_yes|Yes.
mno_disembark_no|No.
menu_close|Nothing.
menu_town|{s10} {s14}^{s11}{s12}{s13}
mno_castle_castle|Go to the Lord's hall{s1}.
mno_castle_castle_door|Door to the castle.
mno_join_tournament|Join the tournament.
mno_town_castle|Go to the castle{s1}.
mno_town_castle_door|Door to the castle.
mno_town_center|Take a walk around the streets.
mno_town_center_door|Door to the town center.
mno_town_tavern|Visit the tavern.
mno_town_tavern_door|Door to the tavern.
mno_town_merchant|Speak with the merchant.
mno_town_merchant_door|Door to the shop.
mno_town_arena|Enter the arena.
mno_town_arena_door|Door to the arena.
mno_town_dungeon|Never: Enter the prison.
mno_town_dungeon_door|Door to the dungeon.
mno_castle_inspect|Take a walk around the courtyard.
mno_castle_inspect_door|To the castle courtyard.
mno_town_enterprise|Visit your {s3}.
mno_town_enterprise_door|Door to your enterprise.
mno_visit_lady|Attempt to visit a lady
mno_visit_lady_door|Door to the garden.
mno_trade_with_merchants|Go to the marketplace.
mno_walled_center_manage|Manage this {reg0?town:castle}.
mno_walled_center_move_court|Move your court here.
mno_castle_station_troops|Manage the garrison {s10}
mno_castle_wait|Wait here for some time{s1}.
mno_town_alley|Go in the hallway.
mno_town_paris_low_districts|[District] Visit the poor neighbourhoods of St. Julien.
mno_town_paris_2_low_districts|[District] Visit the Great Stables.
mno_town_paris_3_low_districts|[District] Go to the entrance of the Catacombs.
mno_town_paris_cath_districts|[District] Visit the cathedral of Notre Dame.
mno_town_bourg_banq|[Bank] Go to the bank in Paris.
mno_town_reims_districts_scene|[Places] Go to the Manor.
mno_town_Angers_districts_scene|[District] Go to the Old quarters.
mno_town_Bourges_bat_entrepot|[District] Join the battle at the warehouses.
mno_town_Bourges_districts_tavern|[District] Go to the tavern of Three Lilies.
mno_town_Bourges_districts_scene3|[District] Patrol the warehouses.
mno_town_Bourges_districts_scene2|[District] Finish the recruitment test at the Gordaine Square.
mno_town_Bourges_districts_scene|[District] Walk around the Gordaine Square.
mno_town_Bourges_districts2_scene|[District] Go to the Guild of Messengers.
mno_town_bourges_cath_districts|[District] Visit the cathedral of Saint Etienne.
mno_town_Metz_districts_scene|[District] Go to the Gate of the Germans.
mno_town_Dijon_districts_scene|[District] Visit hospices.
mno_town_Montpellier_districts_scene|[District] Visit the gardens.
mno_town_Grenoble_districts2_scene|[District] Go to the Guild of Messengers.
mno_town_Grenoble_districts_scene|[Places] Visit the Abbey of the Ladies.
mno_town_mars_banq|[Bank] Go to the bank in Marseille.
mno_town_Caen_districts_scene|[District] Go to Ducal Castle.
mno_town_Limoges_districts_scene|[District] Go to the Siege Workshop.
mno_town_Caen_districts2_scene|[District] Go to the Guild of Messengers.
mno_town_Calais_districts_scene|[Places] Go to the Cemetery.
mno_town_Rouen_districts_sceness|[District] Go to the Old Cemetery of Rouen.
mno_town_Rouen_districts_scene|[District] Go to the site of the Church of Saint Maclou.
mno_town_Toulouse_districts_scene|[Places] Visit the Cloister of the Jacobins.
mno_town_Bordeaux_districts_scene|[District] Walk through the Market Street of Sainte Catherine.
mno_town_Bordport_districts_scene|[District] Go to the River Port.
mno_town_Orleans_districts_scene|[District] Go to the Grand Forge.
mno_town_Tours_districts_scene|[District] Go to the Garrison Headquarters.
mno_town_Tours_vieuxchateau|[District] Go to the Old Castle.
mno_town_Tours_troissirenes|[District] Go to the House of the Three Sirens.
mno_town_Poitiers_districts_scene|[Places] Meet Unicorn in the Gardens.
mno_town_Avignon_districts_scene|[Places] Go to the Bridge of Saint Benezet.
mno_town_lyon_districts_scene|[District] Go to the Lyon Garrison.
mno_town_rennes_low_districts|[District] Go to Rue des Dames to protect the Count of Rennes.
mno_dplmc_guild_master_meeting|Talk to the Guild Master.
mno_dplmc_guild_master_meeting_denied|You do not know the Guild Master.
mno_town_recruit_volunteers|Recruit militiamen.
mno_castle_recruit|Recruit cavalry.
mno_town_leave|Leave...
mno_town_leave_door|Leave Area.
menu_cannot_enter_court|There is a feast in progress in the lord's hall, but you are not of sufficient status to be invited inside. Perhaps increasing your renown would win you admittance -- or you might also try distinguishing yourself at a tournament while the feast is in progress...
menu_lady_visit|Whom do you wish to visit?
mno_visit_lady_1|Visit {s12}
mno_visit_lady_2|Visit {s12}
mno_visit_lady_3|Visit {s12}
mno_visit_lady_3_door|Door to the garden.
mno_visit_lady_4|Visit {s12}
mno_visit_lady_5|Visit {s12}
mno_visit_lady_6|Visit {s12}
mno_visit_lady_7|Visit {s12}
mno_visit_lady_8|Visit {s12}
menu_town_tournament_lost|You have been eliminated from the tournament. {s8}
menu_tournois_lost|You are eliminated from the tournament. {s53}
menu_town_tournament_victoire|You won the tournament! Besides the glory, you win the grand prize of {reg15} crowns and a unique item offered by the organizing lord (go to the castle). {s58}
mno_continue_t|Continue
menu_town_tournament_won|You have won the tournament of {s3}! You are overjoyed and filled with pride as the crowd cheers your name. In addition to honor, fame and glory, you earn a prize of {reg9} crowns. {s8}
menu_town_tournament_won_by_another|As the only {reg3?fighter:man} to remain undefeated this day, {s1} wins the lists and the glory of this tournament.
menu_town_tournament_autre_vainqueur|The winner of the tournament: {s54}
menu_town_tournament_pay|{s28}
mno_tournament_pay1|Pay the amount
mno_tournament_pay2|Quit the tournament
menu_town_tournament_choice|Choose your group
mno_tournament_reglement1|Read the tournament rules
mno_cat1|Group A: Joust on a horse with lances
mno_cat2|Group B: Joust on foot with swords
mno_continue4|Withdraw from the tournament
menu_town_tournament|{s1}You are at the {reg0} tier of the tournament, with {reg1} participants remaining. In the next round, there will be {reg2} teams with {reg3} {reg4?fighters:fighter} each.
mno_tournament_reglement|Read the tournament rules
mno_tournament_view_participants|View participants
mno_tournament_join_next_fight|Fight in the next round.
mno_leave_tournament|Withdraw from the tournament.
menu_town_tournament_joutes|{s29}
mno_tournament_join_next_fight_cheval|Start the round
menu_town_tournament_joutes_a_pieds|{s29}
mno_tournament_join_next_fight_a_pied|Start the round
menu_tournament_participants_a_pied|List of participants still in contention:^{s32}
mno_go_back_dot_apied|Back to the tournament
menu_tournament_withdraw_verify|Are you sure you want to withdraw from the tournament?
mno_tournament_withdraw_yes|Yes. This is a pointless affectation.
mno_tournament_withdraw_no|No, not as long as there is a chance of victory!
menu_tournament_withdraw_verify_a_cheval_a_pied|Are you sure you want to exit the tournament?
menu_tournament_withdraw_verify_a_cheval|Are you sure you want to exit the tournament?
menu_tournament_withdraw_verify_a_cheval_joute|Are you sure you want to exit the tournament?
menu_reglement_joutes_entree|Tournament rules.^^The jouster will start by choosing a category: jousting with lances on horseback or jousting on foot with swords.^^    Rules of jousting on horseback.^     The two jousters facing each other in their lane will try to knock out their opponent by striking with a spear.^     Hurting the opponent's horse leads to disqualification.^     If neither competitor falls, the round will be declared void.^     The jouster has to abide by the rules of courtly chivalry and noble joust.^^The amount of crowns paid to the grand prize winner is determined by the organizing lord, who will also provide a unique item.
menu_reglement_joutes|Tournament rules.^The jouster will start by choosing a category: jousting with lances on horseback or jousting on foot with swords.^^    Rules of jousting on horseback.^     The two jousters facing each other in their lane will try to knock out their opponent by striking with a spear.^     Hurting the opponent's horse leads to disqualification.^     If neither competitor falls, the round will be declared void.^     The jouster has to abide by the rules of courtly chivalry and noble joust.^^The amount of crowns paid to the grand prize winner is determined by the organizing lord, who will also provide a unique item.
menu_reglement_joutes_cheval|Tournament rules.^^The jouster will start by choosing a category: jousting with lances on horseback or jousting on foot with swords.^^    Rules of jousting on horseback.^    The two jousters facing each other in their lane will try to knock out their opponent by striking with a spear.^     Hurting the opponent's horse leads to disqualification.^     If neither competitor falls, the round will be declared void.^     The jouster has to abide by the rules of courtly chivalry and noble joust.^^The amount of crowns paid to the grand prize winner is determined by the organizing lord, who will also provide a unique item.
menu_tournament_participants|You ask one of the criers for the names of the tournament participants. They are:^{s11}
menu_tournament_participants_cheval|List of participants still in contention:^{s32}
menu_collect_taxes|As the party member with the highest trade skill ({reg2}), {reg3?you expect:{s1} expects} that collecting taxes from here will take {reg4} days...
mno_start_collecting|Start collecting.
mno_collect_later|Put it off until later.
menu_collect_taxes_complete|You've collected {reg3} crowns in taxes from {s3}. {s19} will be expecting you to take the money to him.
menu_collect_taxes_rebels_killed|Your quick action and strong arm have successfully put down the revolt. Surely, anyone with a mind to rebel against you will think better of it after this.
